id,dir_obs_id,observer,a1,a2,sender,where,when,sent_at_loop,sent_where
1,1,72,72,72,72,6140707202,0,0,3787962755
2,2,85,85,85,85,4365361323,0,0,4364521907
3,3,220,220,17,17,4364777943,3,3,4364777943
4,4,793,793,220,17,4365378349,0,3,4364777943
5,4,793,220,17,17,4364777943,3,3,4364777943
6,5,3,3,3,3,6140707115,5,5,6140707115
7,6,459,459,60,60,4364793650,6,6,4364793650
8,7,94,94,94,94,4364209089,7,7,4364209089
9,8,551,551,58,58,6119949795,10,10,6119949795
10,9,60,60,60,60,4364446714,12,12,4364446714
11,10,94,94,94,94,4364209089,13,13,4364209089
12,11,987,987,94,94,4364209089,14,14,4364209089
13,12,90,90,90,90,932300411,17,17,932300411
14,13,60,60,60,60,4364446714,18,18,4364446714
15,14,606,606,60,60,4364446714,18,18,4364446714
16,15,127,127,90,90,932300411,18,18,932300411
17,16,625,625,90,90,932300411,18,18,932300411
18,17,97,97,97,97,4365911071,18,18,4365911071
19,18,94,94,94,94,4364209089,21,21,4364209089
20,19,441,441,63,63,932302451,23,23,932302451
21,20,441,441,63,63,932302451,23,23,932302451
22,21,441,441,63,63,932302451,23,23,932302451
23,22,441,441,63,63,932302451,23,23,932302451
24,23,26,26,26,26,4366136252,16,24,4366136258
25,24,973,973,60,60,4364209136,24,24,4364209136
26,25,149,149,94,94,1818066398,25,25,1818066398
27,26,149,149,94,94,1818066398,25,25,1818066398
28,6,459,459,606,73,4364793656,8,27,4365361349
29,6,459,606,73,73,4365361349,27,27,4365361349
30,6,459,973,73,73,4365361349,27,27,4365361349
31,6,459,459,60,73,4364793650,6,27,4365361349
32,6,459,606,60,73,4364793648,15,27,4365361349
33,6,459,60,973,73,4364209136,24,27,4365361349
34,9,60,60,606,73,4364793648,15,27,4365361349
35,9,60,606,73,73,4365361349,27,27,4365361349
36,9,60,973,73,73,4365361349,27,27,4365361349
37,9,60,60,973,73,4364209136,24,27,4365361349
38,14,606,606,73,73,4365361349,27,27,4365361349
39,14,606,973,73,73,4365361349,27,27,4365361349
40,14,606,606,60,73,4364446714,18,27,4365361349
41,14,606,60,973,73,4364209136,24,27,4365361349
42,13,60,60,606,73,4364446714,18,27,4365361349
43,24,973,973,73,73,4365361349,27,27,4365361349
44,16,625,625,84,84,932301931,27,27,932301931
45,12,90,90,625,84,932300411,18,27,932301931
46,12,90,127,625,84,932300411,18,27,932301931
47,12,90,90,127,84,932300411,18,27,932301931
48,12,90,625,84,84,932301931,27,27,932301931
49,15,127,127,90,84,932300411,18,27,932301931
50,15,127,90,625,84,932300411,18,27,932301931
51,15,127,127,625,84,932300411,18,27,932301931
52,15,127,625,84,84,932301931,27,27,932301931
53,27,625,625,84,84,932301931,27,27,932301931
54,28,127,127,625,84,932300411,24,27,932301931
55,28,127,625,84,84,932301931,27,27,932301931
56,27,625,625,84,90,932301931,27,30,4364599018
57,27,625,84,90,90,4364599018,30,30,4364599018
58,27,625,625,90,90,4364599018,30,30,4364599018
59,28,127,127,625,90,932300411,24,30,4364599018
60,28,127,625,84,90,932301931,27,30,4364599018
61,28,127,84,90,90,4364599018,30,30,4364599018
62,28,127,625,90,90,4364599018,30,30,4364599018
63,29,14,14,14,14,4366956861,33,33,4366956861
64,30,964,964,14,14,4366956861,33,33,4366956861
65,31,964,964,14,14,4366956861,33,33,4366956861
66,32,281,281,42,42,4364431357,33,33,4364431357
67,32,281,586,42,42,4364431357,33,33,4364431357
68,32,281,281,586,42,4364796484,30,33,4364431357
69,6,459,459,335,42,3030507584,19,33,4364431357
70,6,459,335,281,42,932303796,25,33,4364431357
71,6,459,281,42,42,4364431357,33,33,4364431357
72,6,459,586,42,42,4364431357,33,33,4364431357
73,6,459,281,586,42,4364796484,30,33,4364431357
74,33,299,299,94,94,1818066398,33,33,1818066398
75,34,299,299,94,94,1818066398,33,33,1818066398
76,35,206,206,299,94,4364467894,16,33,1818066398
77,35,206,299,94,94,1818066398,33,33,1818066398
78,36,206,206,299,94,4364467894,16,33,1818066398
79,36,206,299,94,94,1818066398,33,33,1818066398
80,32,281,281,923,73,4364793649,9,35,4364209136
81,32,281,335,923,73,4364209136,28,35,4364209136
82,32,281,281,335,73,932303796,25,35,4364209136
83,32,281,923,73,73,4364209136,35,35,4364209136
84,32,281,281,42,38,4364431357,33,36,4365361355
85,32,281,586,42,38,4364431357,33,36,4365361355
86,32,281,281,586,38,4364796484,30,36,4365361355
87,32,281,42,38,38,4365361355,36,36,4365361355
88,32,281,281,38,38,4365361355,36,36,4365361355
89,6,459,459,335,38,3030507584,19,39,4364431357
90,6,459,335,281,38,932303796,25,39,4364431357
91,6,459,281,586,38,4364796484,30,39,4364431357
92,6,459,586,38,38,4364431357,39,39,4364431357
93,37,645,645,509,6,4365464604,33,41,6138160963
94,37,645,199,509,6,4365464604,33,41,6138160963
95,37,645,645,199,6,4365464604,25,41,6138160963
96,37,645,509,6,6,6138160963,41,41,6138160963
97,38,979,979,645,6,4364340025,9,41,6138160963
98,38,979,645,509,6,4365464604,33,41,6138160963
99,38,979,199,509,6,4365464604,33,41,6138160963
100,38,979,645,199,6,4365464604,25,41,6138160963
101,38,979,509,6,6,6138160963,41,41,6138160963
102,38,979,979,956,19,4367529463,31,42,8325961470
103,38,979,956,19,19,8325961470,42,42,8325961470
104,37,645,645,979,19,4364340025,9,42,8325961470
105,37,645,979,956,19,4367529463,31,42,8325961470
106,37,645,956,19,19,8325961470,42,42,8325961470
107,37,645,645,199,33,4365464604,25,42,4365464579
108,37,645,199,33,33,4365464579,42,42,4365464579
109,38,979,979,645,33,4364340025,9,42,4365464579
110,38,979,645,199,33,4365464604,25,42,4365464579
111,38,979,199,33,33,4365464579,42,42,4365464579
112,32,281,281,923,60,4364793649,9,42,4364796481
113,32,281,335,923,60,4364209136,28,42,4364796481
114,32,281,281,335,60,932303796,25,42,4364796481
115,32,281,923,73,60,4364209136,35,42,4364796481
116,32,281,73,60,60,4364796481,42,42,4364796481
117,39,863,863,536,3,4357786070,0,46,4366004370
118,39,863,506,536,3,932304442,10,46,4366004370
119,39,863,863,506,3,4357786066,4,46,4366004370
120,39,863,536,769,3,932304442,10,46,4366004370
121,39,863,506,769,3,932304442,10,46,4366004370
122,39,863,769,3,3,4366004370,46,46,4366004370
123,40,536,536,769,3,932304442,10,46,4366004370
124,40,536,506,769,3,932304442,10,46,4366004370
125,40,536,536,506,3,932304442,10,46,4366004370
126,40,536,769,3,3,4366004370,46,46,4366004370
127,41,299,299,94,94,6164664522,46,46,6164664522
128,42,84,84,84,84,932300411,48,48,932300411
129,43,625,625,84,84,932300411,48,48,932300411
130,25,149,149,85,85,6164664485,48,48,6164664485
131,7,94,94,149,85,1818066398,25,48,6164664485
132,7,94,149,85,85,6164664485,48,48,6164664485
133,11,987,987,94,85,4364209089,14,48,6164664485
134,11,987,94,149,85,1818066398,25,48,6164664485
135,11,987,149,85,85,6164664485,48,48,6164664485
136,44,149,149,85,85,6164664485,48,48,6164664485
137,45,149,149,85,85,6164664485,48,48,6164664485
138,46,496,496,149,85,4364521906,45,48,6164664485
139,46,496,149,85,85,6164664485,48,48,6164664485
140,47,978,978,11,11,387949872,0,49,4365976733
141,48,684,684,11,11,387949872,36,49,4365976733
142,49,162,162,684,11,4365976733,9,49,4365976733
143,49,162,684,11,11,387949872,36,49,4365976733
144,50,11,11,11,11,4365976733,49,49,4365976733
145,6,459,459,606,24,4364793656,8,49,4364431357
146,6,459,606,73,24,4365361349,27,49,4364431357
147,6,459,973,73,24,4365361349,27,49,4364431357
148,6,459,459,60,24,4364793650,6,49,4364431357
149,6,459,606,60,24,4364793648,15,49,4364431357
150,6,459,60,973,24,4364209136,24,49,4364431357
151,6,459,60,73,24,4364209136,30,49,4364431357
152,6,459,402,73,24,4365361349,32,49,4364431357
153,6,459,606,402,24,4364796481,30,49,4364431357
154,6,459,73,24,24,4364431357,49,49,4364431357
155,9,60,60,606,24,4364793648,15,49,4364431357
156,9,60,606,73,24,4365361349,27,49,4364431357
157,9,60,973,73,24,4365361349,27,49,4364431357
158,9,60,60,973,24,4364209136,24,49,4364431357
159,9,60,60,73,24,4364209136,30,49,4364431357
160,9,60,402,73,24,4365361349,32,49,4364431357
161,9,60,973,606,24,4365361349,27,49,4364431357
162,9,60,606,402,24,4364796481,30,49,4364431357
163,9,60,73,24,24,4364431357,49,49,4364431357
164,14,606,606,73,24,4365361349,27,49,4364431357
165,14,606,973,73,24,4365361349,27,49,4364431357
166,14,606,606,60,24,4364446714,18,49,4364431357
167,14,606,60,973,24,4364209136,24,49,4364431357
168,14,606,60,73,24,4364209136,30,49,4364431357
169,14,606,402,73,24,4365361349,32,49,4364431357
170,14,606,606,402,24,4364796481,30,49,4364431357
171,14,606,73,24,24,4364431357,49,49,4364431357
172,13,60,60,606,24,4364446714,18,49,4364431357
173,24,973,973,73,24,4365361349,27,49,4364431357
174,24,973,60,73,24,4364209136,30,49,4364431357
175,24,973,973,60,24,4364209136,24,49,4364431357
176,24,973,73,24,24,4364431357,49,49,4364431357
177,32,281,281,923,24,4364793649,9,49,4364431357
178,32,281,335,923,24,4364209136,28,49,4364431357
179,32,281,281,335,24,932303796,25,49,4364431357
180,32,281,923,73,24,4364209136,35,49,4364431357
181,32,281,586,73,24,4364796484,48,49,4364431357
182,32,281,281,586,24,4364796484,30,49,4364431357
183,32,281,73,24,24,4364431357,49,49,4364431357
184,51,94,94,94,94,6164664523,49,49,6164664523
185,52,299,299,94,94,6164664523,49,49,6164664523
186,53,282,282,843,19,4364340066,18,50,8379327149
187,53,282,843,267,19,4364483655,45,50,8379327149
188,53,282,267,19,19,8379327149,50,50,8379327149
189,54,282,282,843,19,4364340066,18,50,8379327149
190,54,282,843,267,19,4364483655,45,50,8379327149
191,54,282,267,19,19,8379327149,50,50,8379327149
192,55,843,843,267,19,4364483655,45,50,8379327149
193,55,843,267,19,19,8379327149,50,50,8379327149
194,56,324,324,97,97,4364758216,50,50,4364758216
195,57,833,833,324,97,4365992042,46,50,4364758216
196,57,833,324,97,97,4364758216,50,50,4364758216
197,58,107,107,833,97,4365911071,0,50,4364758216
198,58,107,833,324,97,4365992042,46,50,4364758216
199,58,107,324,97,97,4364758216,50,50,4364758216
200,59,833,833,324,97,4365992042,46,50,4364758216
201,59,833,324,97,97,4364758216,50,50,4364758216
202,60,14,14,14,14,4366956861,51,51,4366956861
203,61,17,17,17,17,4365378349,18,51,4366136258
204,62,347,347,17,17,4365378349,23,51,4366136258
205,63,771,771,17,17,3787956587,27,51,4366136258
206,63,771,779,17,17,3787956577,32,51,4366136258
207,63,771,771,779,17,3787956577,19,51,4366136258
208,64,793,793,771,17,4365378349,6,51,4366136258
209,64,793,771,17,17,3787956587,27,51,4366136258
210,64,793,779,17,17,3787956577,32,51,4366136258
211,64,793,771,779,17,3787956577,19,51,4366136258
212,65,426,426,17,17,4366104391,47,51,4366136258
213,23,26,26,426,17,4366104391,28,51,4366136258
214,23,26,426,17,17,4366104391,47,51,4366136258
215,66,426,426,17,17,4366104391,47,51,4366136258
216,67,433,433,426,17,4366104391,42,51,4366136258
217,67,433,426,17,17,4366104391,47,51,4366136258
218,68,578,578,72,72,6140707188,51,51,6140707188
219,69,578,578,72,72,6140707188,51,51,6140707188
220,70,578,578,72,72,6140707188,51,51,6140707188
221,71,578,578,72,72,6140707188,51,51,6140707188
222,72,578,578,72,72,6140707188,51,51,6140707188
223,73,741,741,438,72,4366015298,17,51,6140707188
224,73,741,438,578,72,4367455148,49,51,6140707188
225,73,741,578,72,72,6140707188,51,51,6140707188
226,74,741,741,438,72,4366015298,17,51,6140707188
227,74,741,438,578,72,4367455148,49,51,6140707188
228,74,741,578,72,72,6140707188,51,51,6140707188
229,75,741,741,438,72,4366015298,17,51,6140707188
230,75,741,438,578,72,4367455148,49,51,6140707188
231,75,741,578,72,72,6140707188,51,51,6140707188
232,76,438,438,578,72,4367455148,49,51,6140707188
233,76,438,578,72,72,6140707188,51,51,6140707188
234,77,438,438,578,72,4367455148,49,51,6140707188
235,77,438,578,72,72,6140707188,51,51,6140707188
236,78,438,438,578,72,4367455148,49,51,6140707188
237,78,438,578,72,72,6140707188,51,51,6140707188
238,79,438,438,578,72,4367455148,49,51,6140707188
239,79,438,578,72,72,6140707188,51,51,6140707188
240,80,109,109,95,95,3787892648,51,51,3787892648
241,81,28,28,109,95,3787942006,0,51,3787892648
242,81,28,703,109,95,3787941981,35,51,3787892648
243,81,28,28,332,95,3787942046,0,51,3787892648
244,81,28,332,703,95,3787942006,31,51,3787892648
245,81,28,109,95,95,3787892648,51,51,3787892648
246,82,109,109,95,95,3787892648,51,51,3787892648
247,83,109,109,95,95,3787892648,51,51,3787892648
248,84,845,845,109,95,3787942006,29,51,3787892648
249,84,845,109,95,95,3787892648,51,51,3787892648
250,85,703,703,109,95,3787941981,35,51,3787892648
251,85,703,109,95,95,3787892648,51,51,3787892648
252,86,938,938,703,95,3787942006,0,51,3787892648
253,86,938,703,109,95,3787941981,35,51,3787892648
254,86,938,109,95,95,3787892648,51,51,3787892648
255,87,703,703,109,95,3787941981,35,51,3787892648
256,87,703,109,95,95,3787892648,51,51,3787892648
257,88,332,332,703,95,3787942006,31,51,3787892648
258,88,332,703,109,95,3787941981,35,51,3787892648
259,88,332,109,95,95,3787892648,51,51,3787892648
260,89,47,47,47,47,4367455148,52,52,4367455148
261,1,72,72,47,47,4367455148,52,52,4367455148
262,68,578,578,72,47,6140707188,51,52,4367455148
263,68,578,72,47,47,4367455148,52,52,4367455148
264,73,741,741,438,47,4366015298,17,52,4367455148
265,73,741,438,578,47,4367455148,49,52,4367455148
266,73,741,578,72,47,6140707188,51,52,4367455148
267,73,741,72,47,47,4367455148,52,52,4367455148
268,76,438,438,578,47,4367455148,49,52,4367455148
269,76,438,578,72,47,6140707188,51,52,4367455148
270,76,438,72,47,47,4367455148,52,52,4367455148
271,90,72,72,47,47,4367455148,52,52,4367455148
272,90,72,72,72,72,4367455148,52,52,4367455148
273,89,47,47,72,72,4367455148,52,52,4367455148
274,9,60,60,606,42,4364793648,15,54,4365361337
275,9,60,606,73,42,4365361349,27,54,4365361337
276,9,60,973,73,42,4365361349,27,54,4365361337
277,9,60,60,973,42,4364209136,24,54,4365361337
278,9,60,60,73,42,4364209136,30,54,4365361337
279,9,60,402,73,42,4365361349,32,54,4365361337
280,9,60,973,606,42,4365361349,27,54,4365361337
281,9,60,606,402,42,4364796481,30,54,4365361337
282,9,60,73,42,42,4365361337,54,54,4365361337
283,14,606,606,73,42,4365361349,27,54,4365361337
284,14,606,973,73,42,4365361349,27,54,4365361337
285,14,606,606,60,42,4364446714,18,54,4365361337
286,14,606,60,973,42,4364209136,24,54,4365361337
287,14,606,60,73,42,4364209136,30,54,4365361337
288,14,606,402,73,42,4365361349,32,54,4365361337
289,14,606,606,402,42,4364796481,30,54,4365361337
290,14,606,73,42,42,4365361337,54,54,4365361337
291,13,60,60,606,42,4364446714,18,54,4365361337
292,91,94,94,94,94,6164664523,55,55,6164664523
293,92,299,299,94,94,6164664523,55,55,6164664523
294,93,14,14,14,14,4366956861,57,57,4366956861
295,94,982,982,14,14,4366956861,57,57,4366956861
296,95,982,982,14,14,4366956861,57,57,4366956861
297,96,982,982,14,14,4366956861,57,57,4366956861
298,15,127,127,61,61,4364723498,57,57,4364723498
299,12,90,90,127,61,932300411,18,57,4364723498
300,12,90,127,61,61,4364723498,57,57,4364723498
301,16,625,625,90,61,932300411,18,57,4364723498
302,16,625,90,127,61,932300411,18,57,4364723498
303,16,625,625,127,61,932300411,18,57,4364723498
304,16,625,127,61,61,4364723498,57,57,4364723498
305,27,625,625,127,61,932300411,24,57,4364723498
306,39,863,863,536,76,4357786070,0,57,932299167
307,39,863,506,536,76,932304442,10,57,932299167
308,39,863,863,506,76,4357786066,4,57,932299167
309,39,863,536,769,76,932304442,10,57,932299167
310,39,863,506,769,76,932304442,10,57,932299167
311,39,863,769,620,76,4366004493,31,57,932299167
312,39,863,620,906,76,4369868312,38,57,932299167
313,39,863,906,945,76,932300172,46,57,932299167
314,39,863,945,76,76,932299167,57,57,932299167
315,40,536,536,769,76,932304442,10,57,932299167
316,40,536,506,769,76,932304442,10,57,932299167
317,40,536,536,506,76,932304442,10,57,932299167
318,40,536,769,620,76,4366004493,31,57,932299167
319,40,536,620,906,76,4369868312,38,57,932299167
320,40,536,906,945,76,932300172,46,57,932299167
321,40,536,945,76,76,932299167,57,57,932299167
322,97,47,47,47,47,932299455,58,58,932299455
323,98,63,63,63,63,4365371031,58,58,4365371031
324,99,852,852,63,63,4365371031,58,58,4365371031
325,100,852,852,63,63,4365371031,58,58,4365371031
326,101,852,852,63,63,4365371031,58,58,4365371031
327,102,852,852,63,63,4365371031,58,58,4365371031
328,103,852,852,63,63,4365371031,58,58,4365371031
329,104,881,881,669,39,4364796697,15,59,4364330665
330,104,881,669,225,39,4364330673,54,59,4364330665
331,104,881,225,39,39,4364330665,59,59,4364330665
332,105,669,669,225,39,4364330673,54,59,4364330665
333,105,669,225,39,39,4364330665,59,59,4364330665
334,106,287,287,97,97,932299647,59,59,932299647
335,107,287,287,97,97,932299647,59,59,932299647
336,108,822,822,249,65,3030507614,3,60,3030507583
337,108,822,249,204,65,4364251063,15,60,3030507583
338,108,822,204,130,65,4364404955,45,60,3030507583
339,108,822,130,330,65,82604276,48,60,3030507583
340,108,822,330,846,65,4364395483,57,60,3030507583
341,108,822,846,65,65,3030507583,60,60,3030507583
342,109,249,249,204,65,4364251063,15,60,3030507583
343,109,249,204,130,65,4364404955,45,60,3030507583
344,109,249,130,330,65,82604276,48,60,3030507583
345,109,249,330,846,65,4364395483,57,60,3030507583
346,109,249,846,65,65,3030507583,60,60,3030507583
347,1,72,72,910,11,932301641,6,62,4365976733
348,1,72,910,684,11,4366048729,42,62,4365976733
349,1,72,684,11,11,4365976733,62,62,4365976733
350,110,684,684,11,11,4365976733,62,62,4365976733
351,9,60,60,606,38,4364793648,15,63,4365361337
352,9,60,606,73,38,4365361349,27,63,4365361337
353,9,60,973,73,38,4365361349,27,63,4365361337
354,9,60,60,973,38,4364209136,24,63,4365361337
355,9,60,60,73,38,4364209136,30,63,4365361337
356,9,60,402,73,38,4365361349,32,63,4365361337
357,9,60,973,606,38,4365361349,27,63,4365361337
358,9,60,606,402,38,4364796481,30,63,4365361337
359,9,60,73,24,38,4364431357,49,63,4365361337
360,9,60,24,926,38,4365361355,51,63,4365361337
361,9,60,926,38,38,4365361337,63,63,4365361337
362,14,606,606,73,38,4365361349,27,63,4365361337
363,14,606,973,73,38,4365361349,27,63,4365361337
364,14,606,606,60,38,4364446714,18,63,4365361337
365,14,606,60,973,38,4364209136,24,63,4365361337
366,14,606,60,73,38,4364209136,30,63,4365361337
367,14,606,402,73,38,4365361349,32,63,4365361337
368,14,606,606,402,38,4364796481,30,63,4365361337
369,14,606,73,24,38,4364431357,49,63,4365361337
370,14,606,24,926,38,4365361355,51,63,4365361337
371,14,606,926,38,38,4365361337,63,63,4365361337
372,13,60,60,606,38,4364446714,18,63,4365361337
373,24,973,973,335,38,932303796,33,63,4365361337
374,24,973,335,926,38,4364796484,57,63,4365361337
375,24,973,926,38,38,4365361337,63,63,4365361337
376,111,47,47,47,47,4367455148,64,64,4367455148
377,112,63,63,63,63,4365371031,64,64,4365371031
378,113,852,852,63,63,4365371031,64,64,4365371031
379,114,173,173,58,58,932299117,67,67,932299117
380,115,173,173,58,58,932299117,67,67,932299117
381,116,205,205,84,84,932302529,69,69,932302529
382,117,386,386,205,84,932300411,9,69,932302529
383,117,386,205,84,84,932302529,69,69,932302529
384,118,386,386,205,84,932300411,9,69,932302529
385,118,386,205,84,84,932302529,69,69,932302529
386,119,205,205,84,84,932302529,69,69,932302529
387,120,386,386,205,84,932300411,15,69,932302529
388,120,386,205,84,84,932302529,69,69,932302529
389,121,205,205,84,84,932302529,69,69,932302529
390,122,205,205,84,84,932302529,69,69,932302529
391,123,205,205,84,84,932302529,69,69,932302529
392,124,205,205,84,84,932302529,69,69,932302529
393,125,47,47,47,47,4367455148,70,70,4367455148
394,126,72,72,47,47,4367455148,70,70,4367455148
395,127,351,351,498,53,2915256271,6,70,4364332189
396,127,351,498,53,53,4364522072,40,70,4364332189
397,127,351,695,53,53,4364332284,62,70,4364332189
398,127,351,498,695,53,4364332284,54,70,4364332189
399,128,613,613,351,53,4364703185,0,70,4364332189
400,128,613,351,498,53,2915256271,6,70,4364332189
401,128,613,498,53,53,4364522072,40,70,4364332189
402,128,613,695,53,53,4364332284,62,70,4364332189
403,128,613,613,498,53,4364522072,47,70,4364332189
404,128,613,498,695,53,4364332284,54,70,4364332189
405,104,881,881,695,53,4364796694,18,70,4364332189
406,104,881,695,53,53,4364332284,62,70,4364332189
407,129,41,41,108,53,4364704200,18,70,4364332189
408,129,41,108,613,53,4365299723,25,70,4364332189
409,129,41,613,498,53,4364522072,47,70,4364332189
410,129,41,498,53,53,4364332189,70,70,4364332189
411,130,50,50,41,53,4364317802,6,70,4364332189
412,130,50,41,108,53,4364704200,18,70,4364332189
413,130,50,108,613,53,4365299723,25,70,4364332189
414,130,50,613,498,53,4364522072,47,70,4364332189
415,130,50,498,53,53,4364332189,70,70,4364332189
416,131,456,456,41,53,4364317802,6,70,4364332189
417,131,456,41,108,53,4364704200,18,70,4364332189
418,131,456,108,613,53,4365299723,25,70,4364332189
419,131,456,613,498,53,4364522072,47,70,4364332189
420,131,456,498,53,53,4364332189,70,70,4364332189
421,43,625,625,61,61,4364521974,70,70,4364521974
422,42,84,84,625,61,932300411,48,70,4364521974
423,42,84,625,61,61,4364521974,70,70,4364521974
424,132,63,63,63,63,4365371031,70,70,4365371031
425,133,852,852,63,63,4365371031,70,70,4365371031
426,126,72,72,72,72,4367455148,70,70,4367455148
427,97,47,47,72,72,4367455148,70,70,4367455148
428,19,441,441,63,58,932302451,23,72,6119949795
429,19,441,63,114,58,932299548,28,72,6119949795
430,19,441,114,796,58,932299124,31,72,6119949795
431,19,441,441,796,58,932300396,37,72,6119949795
432,19,441,63,796,58,932300396,43,72,6119949795
433,19,441,796,58,58,6119949795,72,72,6119949795
434,134,299,299,94,94,6164664528,73,73,6164664528
435,135,299,299,94,94,6164664528,73,73,6164664528
436,136,72,72,72,72,4367455148,76,76,4367455148
437,137,438,438,72,72,4367455148,76,76,4367455148
438,138,438,438,72,72,4367455148,76,76,4367455148
439,139,58,58,58,58,4364519587,78,78,4364519587
440,140,173,173,58,58,4364519587,78,78,4364519587
441,141,532,532,291,65,932299678,45,78,3030507583
442,141,532,291,766,65,3030507573,69,78,3030507583
443,141,532,766,537,65,4364553081,73,78,3030507583
444,141,532,537,65,65,3030507583,78,78,3030507583
445,142,11,11,11,11,4365976733,79,79,4365976733
446,143,953,953,915,11,387949872,46,79,4365976733
447,143,953,915,11,11,4365976733,79,79,4365976733
448,144,915,915,11,11,4365976733,79,79,4365976733
449,108,822,822,745,61,3030507614,3,79,4364726524
450,108,822,249,745,61,3030507614,3,79,4364726524
451,108,822,822,249,61,3030507614,3,79,4364726524
452,108,822,745,539,61,4364277843,37,79,4364726524
453,108,822,539,316,61,3030507602,44,79,4364726524
454,108,822,745,316,61,4364726522,48,79,4364726524
455,108,822,316,801,61,4364726523,54,79,4364726524
456,108,822,745,801,61,4364726526,76,79,4364726524
457,108,822,801,61,61,4364726524,79,79,4364726524
458,145,745,745,539,61,4364277843,37,79,4364726524
459,145,745,539,316,61,3030507602,44,79,4364726524
460,145,745,745,316,61,4364726522,48,79,4364726524
461,145,745,316,801,61,4364726523,54,79,4364726524
462,145,745,745,801,61,4364726526,76,79,4364726524
463,145,745,801,61,61,4364726524,79,79,4364726524
464,146,745,745,539,61,4364277843,37,79,4364726524
465,146,745,539,316,61,3030507602,44,79,4364726524
466,146,745,745,316,61,4364726522,48,79,4364726524
467,146,745,316,801,61,4364726523,54,79,4364726524
468,146,745,745,801,61,4364726526,76,79,4364726524
469,146,745,801,61,61,4364726524,79,79,4364726524
470,147,236,236,71,71,4365370735,79,79,4365370735
471,148,236,236,71,71,4365370735,79,79,4365370735
472,5,3,3,648,71,387949851,24,79,4365370735
473,5,3,648,508,71,6140707134,27,79,4365370735
474,5,3,508,236,71,4365976773,29,79,4365370735
475,5,3,648,236,71,4365370737,49,79,4365370735
476,5,3,236,71,71,4365370735,79,79,4365370735
477,149,94,94,94,94,6164664545,79,79,6164664545
478,150,192,192,519,85,6164664485,69,81,6164664491
479,150,192,519,85,85,6164664491,81,81,6164664491
480,151,192,192,519,85,6164664485,69,81,6164664491
481,151,192,519,85,85,6164664491,81,81,6164664491
482,42,84,84,90,90,4364599018,81,81,4364599018
483,43,625,625,84,90,932300411,48,81,4364599018
484,43,625,84,90,90,4364599018,81,81,4364599018
485,116,205,205,84,90,932302529,69,81,4364599018
486,116,205,84,90,90,4364599018,81,81,4364599018
487,117,386,386,205,90,932300411,9,81,4364599018
488,117,386,205,84,90,932302529,69,81,4364599018
489,117,386,84,90,90,4364599018,81,81,4364599018
490,120,386,386,205,90,932300411,15,81,4364599018
491,152,107,107,97,97,4364757042,81,81,4364757042
492,153,442,442,159,97,2202332162,43,81,4364757042
493,153,442,159,324,97,4365977369,57,81,4364757042
494,153,442,324,107,97,4365992042,61,81,4364757042
